Unnamed: 0,Data,Label
76236,analisis produktivitas karyawan perbankan berdasarkan jaminan kesehatan penelitian ini bertujuan untuk mengkaji produktivitas karyawan dengan adanya fasilitas asuransi kesehatan yang diberikan oleh perusahaan perbankan kepada karyawannya di kota makassar  untuk itu penelitian ini menggunakan  orang sampel dari karyawan perbankan di kota makassar yang diambul secara acak untuk menjawab masalah penelitian digunakan analisis regresi linear sederhana setelah terlebih dahulu dilakukan uji validitas dan uji realibilitas terhadap indikator penelitian hasil penelitian memperlihatkan bahwa fasilitas asuransi kesehatan yang disediakan oleh perusahaan perbankan memberikan pengaruh signifikan postif terhadap produktivitas tenaga kerja di sektor perbankan   keywords produktivitas jaminan kesehatan karyawan and perbankan,-1.0
76238,analisis pengaruh rasio keuangan terhadap pengembalian saham pada perusahaan sektor consumer goods yang terdaftar di bei periode 2015-2020 this study aims to determine whether there is a significant influence of the financial ratios that consist of current ratio cr debt to equity ratio der return on asset roa return on equity roe dan earning per share eps on stock return a total of  consumer goods sector companies listed on the indonesia stock exchange for the  period were taken as research samples through purposive sampling this study used spss version  program for descriptive statistics analysis and continued with using the eviews version  program to analyze the relationship between the variables the results showed that cr der roa dan roe affected stock return positively significant while eps did not affect stock return significantly keywords current ratio cr debt to equity ratio der return on asset roa return on equity roe earning per share eps stock return,-1.0
76242,"pengaruh pengendalian internal, budaya organisasi, dan risk management terhadap pencegahan fraud melalui good corporate governance sebagai variabel intervening  (studi kasus badan pengelolaan keuangan dan aset daerah kota makassar) fraud dapat terjadi diberbagai instansi baik itu pemerintahan maupun instansi swasta penelitian ini bertujuan untuk memberikan pandangan yang komprehensif tentang bagaimana  pengendalian internal budaya organisasi risk management serta good corporate governance dalam mencegah terjadinya fraud khususnya di bpkad kota makassar data penelitian ini diperoleh dari para pegawai di kantor bpkad kota makassar yang telah bersedia menjadi responden penelitian ini menggunakan data primer dengan cara memberikan kuesioner kepada  responden teknik analisis data dilakukan dengan analisis statistik deskriptif dan pls partial least square hasil bahwa pengendalian internal budaya organisasi risk management dan good corporate governance berpengaruh positif dan signifikan terhadap pencegahan fraud hal tersebut menunjukkan bahwa semakin baik pengendalian internal budaya organisasi risk management dan good corporate governance yang diterapkan maka akan semakin mudah pula dalam mencegah terjadinya fraud pengendalian internal risk management melalui good corporate governance berpengaruh positif dan signifikan terhadap pencegahan fraud budaya  organisasi melalui good corporate governance berpengaruh positif dan tidak signifikan terhadap pencegahan fraud",-1.0
76247,the effect of marketing mix and retail mix on consumer loyalty of gelael supermarket in makassar city this research aims to determine the effect of marketing mix and retail mix on consumer loyalty this research conducted in the company of pt gelael indotim makassar the data used in this study were obtained from a questionnaire primary the sampling method uses purposive sampling method the number of samples used was  customers from different gender age and occupation the analytical method used is structural equation modeling sem using smartpls   for windows the research findings show that the variables of marketing mix has a positive yet not a significant effect on consumer loyalty of gelael supermarket meanwhile retail mix has positive and significant effect or indirect effect keywords marketing mix retail mix consumer loyalty gelael supermarket,-1.0
76256,pengaruh pemberdayaan dan modal sosial terhadap organizational citizenship behavior dengan  kepuasan kerja sebagai mediasi the purpose of this study is to analyze and describe the effect of empowerment and social capital on job satisfaction to analyze and describe the effect of empowerment social capital and job satisfaction on organizational citizenship behavior ocb to analyze and describe the effect of empowerment and social capital on organizational citizenship behavior ocb mediated by job satisfaction the data used by the author is quantitative data while the data used in this study is primary data namely data obtained from a list of questionnaire results submitted to employees of the regional revenue and asset financial management agency bpkpad batang regency the number of research samples as many as  employees the analysis technique used is regression analysis hypothesis testing with sobel test and test based on the research that has been done the results show that partially empowerment and social capital have a positive and significant effect on job satisfaction partially empowerment social capital and job satisfaction have a positive and significant effect on organizational citizenship behavior ocb job satisfaction as a variable mediating the influence of empowerment and social capital on organizational citizenship behavior ocb   keywords empowerment social capital job satisfaction and organizational citizenship behavior,-1.0
76262,pengaruh  dimensi  pelayanan  publik  terhadap  kepuasan masyarakat pengguna program kartu identitas anak (kia) di dukcapil kota makassar penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh dimensi pelayanan publik yang terdiri dari responsivitas responsibilitas dan akuntabilitas terhadap kepuasan masyarakat pengguna program kartu identitas anak kia di dukcapil kota makassar jenis penelitian ini adalah kuantitatif dengan menggunakan metode survey melalui pemberian quesioner kepada masyarakat pengguna program kia pada wilayah kerja dukcapil kota makassar sebanyak  responden teknik analisis data menggunakan regresi linear berganda hasil penelitian menemukan bahwa  variabel responsivitas berpengaruh positif signifikan terhadap kepuasan masyarakat pengguna program kia hal ini bermakna bahwa semakin baik responsivitas dirasakan maka kepuasan masyarakat pengguna kia juga akan semakin meningkat yang tercermin dari indikator ketepatan waktu dalam memberikan pelayanan dan daya tanggap pegawai dalam merespon kebutuhan masyarakat  variabel responsibilitas berpengaruh positif signifikan terhadap kepuasan masyarakat pengguna program kia hal ini bermakna bahwa semakin baik responsibilitas yang dirasakan maka kepuasan masyarakat pengguna program kia juga akan semakin meningkat yang tercermin dari indikator ketepatan layanan administrasi dan kecepatan layanan masyarakat  variabel akuntabilitas berpengaruh positif signifikan terhadap kepuasan masyarakat pengguna program kia hal ini bermakna bahwa semakin baik akuntabilitas pegawai maka kepuasan masyarakat pengguna program kia juga akan semakin meningkat,-1.0
76264,karakteristik kemiskinan pada keluarga orang tua tunggal di kabupaten jember poverty in the economic aspect is a condition of inability to fulfill the basic needs that appropriate with a suitable life poverty has characteristics that can be used as a reference to determine which people are classified as poor the characteristics of poverty consist of poverty physical weakness isolation alienation and vulnerability there are several communities that are more vulnerable to poverty one of them is singleparent family because the single parent family fulfill their daily needs without any help from their partner so single parents endeavor  so the familys daily needs can be fulfilled the purpose of this study was to analyze and describe the characteristics of poverty in single parent families in jember regency using descriptive qualitative research method the results showed that single parent families in jember regency experienced poverty in terms of the characteristics of poverty which could be seen based on low income low level of education experiencing physical weakness because of the increasing of working time and age alienation and vulnerability caused by urgent needs such as treatment of sick family members keywords poverty characteristics of poverty single parent family,-1.0
76294,"pengaruh pembelajaran daring dan motivasi belajar terhadap hasil belajar m,ahasiswa jurusan pendidikan ekonomi unima. adapun tujuan dari penelitian ini adalah untuk mengetahui seberapa besar pengaruh pembelajaran daring terhadap hasil belajar dan seberapa besar pengaruh motivasi belajar terhadap hasil belajar serta sebarapa besar pengaruh pembelajaran daring dan motivasi belajar terhadap hasil belajar mahasiswa jurusan pendidikan ekonomi unima jenis penelitian ini dilihat dari desain penelitiannya dikategorikan pada penelitian asosiatif atau penelitan kausal yaitu suatu penelitian yang tujuan utamanya membuktikan hubungan sebab akibat atau hubungan memengaruhi dan dipengaruhi dari variabelvariabel yang diteliti regresi linear berganda adalah metode analisis yang tepat ketika penelitian melibatkan satu variabel terikat yang diperkirakan berhubungan dengan satu atau lebih variabel bebas  variabel x dengan nilai regresi sebesar   serta nilai t hitung sebesar   dengan probalitas sebesar   secara parsial variable x berpengaruh signifikan positif terhadap variable y bila variable bebas lain tetap nilainya dengan demikian hipotesa yang menyebutkan ada pengaruh signifikan variable x terhadap y diterima variabel x dengan nilai regresi sebesar   serta nilai t hitung sebesar   dengan probalitas sebesar   secara parsial variable x berpengaruh signifikan positif terhadap variable y bila variable bebas lain tetap nilainya dengan demikian hipotesa yang menyebutkan ada pengaruh signifikan variable x terhadap y diterima  persamaan regresi y    + x+ x dari nilai f hitung menunjukkan nilai sebesar   signifikansi f  artinya bahwa secara bersamasama variable x dan x berpengaruh signifikan terhadap variable y dari nilai r sguare didapatkan angka sebesar   atau    artinya bahwa variable y sebesar    disumbangkan oleh variable x dan x secara bersamasama sementara   disumbangkan oleh variable yang lain diluar  variabel yang diteliti",-1.0
76302,peran profitabilitas dalam memediasi faktor-faktor yang memengaruhi nilai perusahaan (studi di perusahaan manufaktur sub sektor f&b) the purpose of this study was to determine how capital structure der liquidity cr and profitability roe affect firm value pbv the population in this study were all  food and beverage manufacturing companies listed on the indonesia stock exchange from  to  the sampling method used was purposive sampling to select the sample which consisted of  companies over  time periods it provides a total of  data companies the path analysis method and  significance level are used in this study the results showed that the direct effect of the capital structure had a positive and significant effect on firm value with a significant level of     liquidity had a positive and significant effect on firm value with a significant level of     and profitability had a positive effect and has an insignificant effect on firm value with a significant level of      and capital structure has a negative and insignificant effect on profitability with a significant level of  the indirect effect of capital structure on firm value through profitability does not affect firm value and things that the same applies to the indirect effect of liquidity on firm value through profitability keywords profitability firm value capital structure liquidity,-1.0
76303,"brand trust, brand image, and relationship quality on brand loyalty in the context of halal product the purpose of this research is to evaluate the development of halal food and beverage products the variables in this study are brand trust brand image relationship quality to brand loyalty the population of this research is all msme food products and at least halal in malang city the sample of this research is  halal food and beverage products this research analysis technique uses smartpls the results of this study indicate that the first hypothesis brand trust has a positive and significant effect on brand loyalty the second hypothesis brand trust has a positive and significant effect on relationship quality the third hypothesis brand image has a positive and significant effect on brand loyalty the fourth hypothesis brand image has a positive and significant effect on relationship quality the fifth hypothesis relationship quality has a positive and significant effect on brand loyalty the sixth hypothesis brand trust has a positive and significant effect on brand loyalty mediated by relationship quality the seventh hypothesis brand image has a positive and significant effect on brand loyalty mediated by relationship quality therefore it can be concluded that all variables explain the existence of halal regulations as a factor influencing brand trust and brand image can convince customers to maintain good quality relationships and become loyal customers of halal food and beverage products the limitation of this research is the malang city area it is expected to expand the area related to the development of halal product labels in indonesia",-1.0
76315,determinasi rasionalitas ekonomi danfinancial literacy terhadap intensitasinternalisasi nilai kewirausahaan dandampaknya pada kinerja umkm di purbalingga rasionalitas ekonomi memiliki posisi yang amat penting dalam perilaku ekonomi termasuk menentukan strategi dalam menghadapi masa krisis financial literacy atau literasi keuangan juga merupakan hal yang tidak dapat terpisahkan dalam kehidupan seseorang karena literasi keuangan merupakan alat yang berguna untuk membuat keputusan keuangan yang terinformasi intensitas internalisasi nilai kewirausahaan mencerminkan gigih atau tidaknya pelaku umkm dalam menerapkan nilainilai kewirausahaan dalam keseharian dan dalam menjalankan bisnis umkm tujuan dari penelitian ini adalah untuk mengukur dan mengidentifikasi tingkat rasionalitas ekonomi dan financial literacy terhadap intensitas internalisasi nilai kewirausahaan yang diterapkan di kehidupan seharihari serta bagaimana dampaknya pada kinerja umkm di kabupaten purbalingga hasil penelitian ini adalah rasionalitas ekonomi berpengaruh terhadap intensitas internalisasi nilai kewirausahaan financial literacy berpengaruh terhadap intensitas internalisasi nilai kewirausahaan intensitas internalisasi nilai kewirausahaan berpengaruh terhadap kinerja rasionalitas ekonomi berpengaruh terhadap kinerja umkm dan financial literacy berpengaruh terhadap kinerja umkm,-1.0
76320,"pengaruh transfer pricing, intensitas aset tetap, leverage, dan corporate social responsibility disclosure terhadap tax avoidance definisi tax avoidance yaitu suatu usaha menghindari pajak dengan aman dan legal untuk wajib pajak dengan tidak menentang pada aturan perpajakan teknik serta metodenya cenderung dengan memberikan manfaat pada kekurangan atau disebut grey area pada peraturan dan uu perpajakan tujuannya yakni mengecilkan pajak terutang fokus utama penelitiannya yaitu melihat pengaruh transfer pricing intensitas aset tetap leverage dan corporate social responsibility disclosure pada tax avoidance dengan studi kasus perusahaan pertambangan di bei tahun  sampel yang diterapkan berjumlah  sampel melalui teknik purpose sampling diantaranya ada  perusahaan melalui periode  tahun selanjutnya ditemukan data outlier sehingga total sampelnya menjadi  sampel hasil yang diberikan membuktikan bahwa seluruh variabel dependen bersifat homogen penelitian ini menunjukkan bahwa pengaruh transfer pricing intensitas aset tetap leverage dan csrd berpengaruh simultan pada tax avoidance selanjutnya secara parsial variabel transfer pricing terbukti berpengaruh positif signifikan pada tax avoidance untuk variabel intensitas aset tetap leverage dan csrd terbukti tidak mempengaruhi tax avoidance",-1.0
76321,pengaruh keamanan dan kemudahan terhadap keputusan pembelian secara online di tokopedia tujuan yang hendak diraih dari penelitian ini yaitu untuk mengetahui pengaruh dari keamanan kemudahan terhadap keputusan pembelian di tokopedia secara online serta mengetahui variabel mana yang berpengaruh dominan diantara keamaan dan kemudahan terhadap keputusan pembelian di tokopedia secara online pengguna tokopedia di kota surabaya yang sudah membeli di tokopedia secara online menjadi populasi pada penelitian ini sementara jenis data yang dipakai yaitu data primer dan sekunder dan teknik pengambilan sampel mempergunakan teknik non probability sampling dan sampel yang didapatkan berjumlah  responden pls partial least square menjadi teknik analisa yang dipakai pada penelitian ini penelitian menghasilkan bahwasanya secara positif signifikan keamanan serta kemudahan berpengaruh pada keputusan pembelian online sementara yang berpengaruh dominan pada keputusan pembelian online yaitu kemudahan sesuai hal itu menandakan bahwasanya hipotesis penelitian ini semuanya telah terbukti kebenarannya,-1.0
76323,"pengaruh pemasaran online, harga, pelayanan dan etika bisnis terhadap keputusan pembelian produk (studi pada konsumen produk fashion online di makassar) penelitian ini bertujuan untuk  mengetahui dan menganalisis pengaruh pemasaran online terhadap keputusan pembelian  mengetahui dan menganalisis pengaruh harga terhadap keputusan pembelian  mengetahui dan menganalisis pengaruh pelayanan terhadap keputusan pembelian  mengetahui dan menganalisis pengaruh etika bisnis terhadap keputusan pembelian  mengetahui dan menganalisis pengaruh secara simultan pemasaran online harga pelayanan dan etika bisnis terhadap keputusan pembelian populasi penelitian ini sebanyak   jiwa sedangkan sampel peneltian ini ditentukan dengan penentuan sampel minimum pendekatan ferdinand  sebanyak  responden yang terdiri dari profesi dokter dosen pns swasta dan mahasiswa data yang terkumpul diolah dan dianalisis dengan menggunakan analisis regresi berganda multiple regression hasil penelitian menunjukkan bahwa pemasaran online berpengaruh positif terhadap keputusan pembelian namun demikian penelitian tidak dapat membuktikan bahwa harga pelayanan dan etika bisnis berpengaruh signifikan terhadap keputusan konsumen dalam melakukan pembelian pada produk fashion melalui media internet",-1.0
76346,analisis peran ekonomi digital terhadap ketahanan dan pertumbuhan ekonomi di indonesia tujuan dari penelitian ini adalah untuk mengetahui peran ekonomi digital terhadap ketahanan dan pertumbuhan ekonomi di inonesia metode yang digunakan dalam penelitian ini adalah metode kuantitaif dengan teknik ols ordinary least square data yang digunakan adalah data sekunder dari tahun  sampai dengan tahun  yang bersumber dari badan pusat statistik bps bank indonesia bi asosiasi  penyelenggara jasa internet indonesia apjii dan sumber terkait lainnya berdasarkan hasil uji f diperoleh bahwa semua variabel bebas secara simultan berpengaruh positif terhadap pertumbuhan ekonomi di indonesia berdasarkan hasil koefisien regresi dan uji t menunjukkan bahwa variabel pdb jumlah pengguna internet dan jumlah nilai transaksi uang elektronik  berpengaruh positif dan signifikan terhadap pertumbuhan ekonomi di indonesia dari penelitian ini dapat disimpulkan bahwa  ekonomi digital mampu berperan sebagai business resilience dan memberikan kontribusi yang baik terhadap pertumbuhan ekonomi di indonesia,-1.0
76350,"pengaruh budaya organisasi, kepuasan kerja dan organizational citizenship behavior (ocb) terhadap kinerja pegawai kantor camat di mandai kinerja memiliki peran yang sangat penting karena kinerja merupakan bentuk hasil akhir dari proses karyawan menyelesaikan tugas mereka karyawan yang menyelesaikan tugasnya dengan baik dan benar akan memiliki kinerja yang tinggi budaya organisasi memiliki peran yang sangat penting bagi institusi budaya organisasi dapat dikatakan baik jika mampu mempengaruhi semua anggotanya untuk berkontribusi pada produktivitas dan kinerja yang efektif budaya organisasi yang baik dan kebutuhan karyawan yang terpenuhi akan menciptakan kepuasan kerja dan organizational citizenship behavior ocb penelitian ini bertujuan untuk melihat pengaruh  budaya organisasi terhadap kinerja karyawan  kepuasan kerja terhadap kinerja karyawan  ocb terhadap kinerja karyawan dan  budaya organisasi kepuasan kerja dan ocb secara bersamasama terhadap kinerja karyawan sampel dalam penelitian ini berjumlah  orang dengan teknik pengambilan sampel adalah total sampling menggunakan alat analisis regresi linier berganda hasil penelitian ini menunjukkan bahwa  budaya organisasi memiliki pengaruh positif dan signifikan terhadap kinerja  kepuasan kerja memiliki pengaruh positif dan signifikan terhadap kinerja karyawan  ocb memiliki pengaruh positif dan signifikan terhadap kinerja  budaya organisasi kepuasan kerja dan ocb secara simultan memiliki pengaruh positif dan signifikan terhadap kinerja pegawai kantor camat di mandai",-1.0
76357,pengaruh k3 terhadap kepuasan kerja pada kegiatan bongkar muat petikemas di pelabuhan tujuan dari penelitian ini adalah untuk menginvestigasi pengaruh istilah terkait keselamatan dan kesejahteraan k terhadap kemajuan pekerjaan selama pelatihan bongkar muat penelitian ini dilakukan pada berbagai lembaga penyimpanan dan penanganan yang beroperasi di dki jakarta seperti ipc npct  jict dan pt adipurusa pendekatan yang digunakan dalam penelitian ini adalah pendekatan kuantitatif dengan menggunakan metodologi yang berbeda di mana data dikumpulkan melalui wawancara dan survei kepada responden yang relevan survei dilakukan dengan menerapkan metode penyaringan langsung dalam kasus kekambuhan hasil dari penelitian ini mengindikasikan adanya hubungan positif antara faktor k dan tingkat kepuasan karyawan di lingkungan kerja hubungan ini dapat dijelaskan melalui model sederhana yang memperlihatkan pengaruh langsung dengan rumusan y   +  x selain itu dampak dari faktor keselamatan kesejahteraan dan tingkat kepuasan sst terhadap kemajuan pekerjaan juga menunjukkan hasil yang signifikan dengan nilai p kurang dari  analisis uji t menunjukkan angka t sebesar  melebihi nilai t tabel  mengkonfirmasi bahwa faktor k memiliki dampak yang signifikan terhadap penyelesaian pekerjaan nilai f yang dihasilkan  juga melampaui nilai f tabel  mengindikasikan pengaruh penting k terhadap performa kerja dalam konteks ini koefisien cakupan sebesar  atau  menunjukkan sejauh mana variasi dalam performa kerja dapat dijelaskan oleh variabelvariabel yang terkait dengan aspek keselamatan dan kesejahteraan hasil ini menggarisbawahi peran sentral k dalam mempengaruhi pencapaian profesionalisme pekerja di industri bongkar muat,-1.0
